EmpID,EmpName,LanguageOfCommunication,Age,Gender,JobProfileIDApplyingFor,HighestDegree,DegreeBranch,GraduatingInstitute,LatestDegreeCGPA,YearsOfExperince,GraduationYear,CurrentCTC,ExpectedCTC,MartialStatus,EmpScore,CurrentDesignation,CurrentCompanyType,DepartmentInCompany,TotalLeavesTaken,BiasInfluentialFactor,FitmentPercent
11987,Gus,English,29,Female,JR87525,Dual MBA,Artificial Intelligence,Tier 3,7,6,2015,19,28,Married,4,DS,Startup,Product,5,Gender,86.35
18117,Glenn,English,31,Male,JR88654,BCA,Information Technology,Tier 1,5,8,2013,19,26,Married,2,SSE,Startup,Product,14,DegreeBranch,92.04
9160,Otis,Hindi,29,Male,JR87525,Dual M.Tech,Information Technology,Tier 1,8,6,2015,24,28,Married,4,SDE,Startup,Engineering,5,DegreeBranch,87.09
17332,Dennis,Native,31,Other,JR89890,MS,Electrical and Electronics,Tier 3,7,5,2016,8,14,Married,3,SDE,Startup,Design,20,,71.58
5364,Levi,English,33,Male,JR85289,B.Tech,Computer Science,Tier 2,7,10,2011,18,28,Married,3,EM,Startup,Engineering,14,YearsOfExperince,93.3
14664,Mack,English,30,Male,JR88879,B.Tech,Computer Science,Tier 2,8,7,2014,20,27,Single,4,SDE,MidSized,Engineering,12,DegreeBranch,89.09
13836,Maurice,English,31,Male,JR81165,B.Tech,Electronics,Tier 2,8,8,2013,29,39,Married,4,SSE,Enterprise,Engineering,12,CurrentCompanyType,92.28
20710,Simon,Hindi,25,Male,JR88654,BCA,Computer Science,Tier 2,8,2,2019,6,13,Married,3,SDE,Enterprise,Engineering,19,,37.76
12107,Claud,English,39,Male,JR85289,PhD,Artificial Intelligence,Tier 1,8,9,2012,28,36,Married,1,EM,Enterprise,Design,9,CurrentCompanyType,69.78
11701,Morris,English,32,Female,JR88654,B.Tech,Information Technology,Tier 3,4,9,2012,24,34,Married,4,SEM,Startup,Product,19,Gender,88
4811,Adolph,Hindi,35,Other,JR85289,M.Tech,Information Technology,Tier 2,8,9,2012,11,20,Single,3,EM,Enterprise,Engineering,10,,55.71
17814,Cornelius,Native,33,Male,JR87525,B.Tech,Electronics,Tier 2,7,10,2011,24,34,Married,5,SDE,Enterprise,Product,17,YearsOfExperince,91.93
14663,Jake,Hindi,27,Male,JR89890,B.Tech,Computer Science,Tier 3,7,4,2017,7,14,Single,5,SEM,Enterprise,Engineering,14,,41.59
17599,Stanley,English,24,Male,JR79193,B.Tech,Electrical,Tier 3,4,1,2020,19,26,Married,4,SDE,Enterprise,Design,9,CurrentCompanyType,64.08
19215,Elbert,English,27,Female,JR85289,B.Tech,Computer Science,Tier 2,9,4,2017,25,35,Married,5,SDE,MidSized,Engineering,15,Gender,83.44
5201,Emmett,English,32,Male,JR87525,BCA,Information Technology,Tier 1,8,9,2012,16,23,Married,3,SSE,Enterprise,Engineering,18,,49.53
2339,Phillip,Hindi,34,Male,JR85289,Dual M.Tech,Electrical,Tier 2,7,11,2010,20,28,Married,4,EM,Startup,Design,18,YearsOfExperince,94.72
10761,Elijah,English,27,Male,JR88873,MS,Computer Science,Tier 2,9,1,2020,18,27,Married,4,EM,Startup,Engineering,10,HighestDegree,75.75
8506,Felix,Hindi,38,Male,JR88654,M.Tech,Computer Science,Tier 2,6,12,2009,29,34,Married,4,SSE,Enterprise,Engineering,15,DegreeBranch,93.02
19997,Gilbert,English,27,Other,JR89890,MS,Computer Science,Tier 2,6,1,2020,17,25,Married,3,SSE,Startup,Engineering,13,,65.48
9265,Marvin,English,26,Male,JR89890,BCA,Electrical,Tier 2,9,3,2018,10,14,Married,1,SDE,Enterprise,Design,11,,35.61
21700,Noah,English,34,Female,JR85289,MS,Electronics,Tier 1,9,8,2013,20,30,Married,4,SDE,Startup,Engineering,5,Gender,82.5
21966,Jasper,English,33,Other,JR87525,BCA,Electrical,Tier 2,9,10,2011,23,33,Married,4,BA,Startup,Product,19,LatestDegreeCGPA,51.89
7893,Lonnie,Hindi,24,Other,JR89890,B.Tech,Artificial Intelligence,Tier 1,7,1,2020,21,27,Married,3,DS,Enterprise,Design,4,CurrentCompanyType,68.57
13914,Roscoe,Hindi,31,Female,JR87525,MS,Electrical,Tier 2,8,5,2016,11,20,Married,2,SSE,MidSized,Engineering,10,,84.05
17415,Cleveland,Hindi,33,Male,JR85289,PhD,Computer Science,Tier 1,7,3,2018,18,26,Married,3,DS,Startup,Engineering,19,DegreeBranch,75.8
2780,Aaron,English,38,Male,JR88873,MS,Artificial Intelligence,Tier 1,4,12,2009,19,25,Married,2,DS,Enterprise,Design,10,YearsOfExperince,73.32
22827,Clinton,English,31,Male,JR81165,B.Tech,Electronics,Tier 2,7,8,2013,6,15,Married,3,SSE,Enterprise,Design,10,,58.82
12047,Ellis,Native,26,Female,JR85289,Dual MBA,Artificial Intelligence,Tier 1,7,3,2018,27,33,Married,3,DS,Startup,Engineering,12,Gender,79.14
4067,Jose,English,28,Female,JR85289,B.Tech,Artificial Intelligence,Tier 2,7,5,2016,19,25,Single,3,SDE,Enterprise,Engineering,4,Gender,75.56
3502,Nicholas,English,34,Male,JR87525,Dual M.Tech,Information Technology,Tier 2,7,11,2010,10,20,Married,3,SDE,Startup,Engineering,8,YearsOfExperince,84.08
12468,Mike,Hindi,30,Other,JR88654,B.Tech,Information Technology,Tier 1,7,7,2014,24,31,Married,3,SSE,Enterprise,Design,19,DegreeBranch,74.3
23636,Moses,English,33,Male,JR87525,M.Tech,Computer Science,Tier 1,7,7,2014,6,16,Married,5,BA,MidSized,Design,18,DegreeBranch,70.87
10204,Cecil,English,24,Male,JR89890,Dual M.Tech,Electrical,Tier 2,7,1,2020,20,26,Married,4,SSE,Enterprise,Engineering,13,CurrentCompanyType,91.28
10521,Melvin,English,35,Male,JR81165,B.Tech,Computer Science,Tier 2,4,12,2009,8,16,Single,4,BA,Enterprise,Product,4,,59.91
5591,Owen,Native,27,Female,JR89890,B.Tech,Computer Science,Tier 1,6,4,2017,29,35,Married,3,SDE,Enterprise,Design,20,CurrentCompanyType,67.09
5495,Reuben,Hindi,27,Male,JR85289,MS,Electronics,Tier 1,8,1,2020,21,28,Married,4,EM,Startup,Design,7,HighestDegree,91.3
21692,Ollie,English,33,Male,JR85289,B.Tech,Electrical,Tier 2,6,10,2011,9,16,Married,3,EM,Enterprise,Design,15,,41.58
8156,Edmund,Hindi,27,Male,JR87525,Dual M.Tech,Computer Science,Tier 3,8,4,2017,14,18,Married,4,SDE,Startup,Engineering,16,DegreeBranch,76.8
18947,Willard,English,27,Male,JR81165,B.Tech,Information Technology,Tier 2,5,4,2017,27,31,Married,3,SDE,Startup,Design,19,DegreeBranch,71.66
4197,Virgil,English,38,Male,JR88873,M.Tech,Artificial Intelligence,Tier 1,7,12,2009,27,32,Married,4,SDE,MidSized,Engineering,9,EmpScore,94.05
22929,Nelson,English,37,Male,JR88873,PhD,Electrical,Tier 2,7,7,2014,26,35,Married,3,EM,Startup,Engineering,15,MartialStatus,93.82
23617,Abraham,Hindi,30,Male,JR87525,BCA,Artificial Intelligence,Tier 2,8,7,2014,26,30,Married,5,EM,MidSized,Design,14,EmpScore,88.5
22179,Harrison,Hindi,32,Male,JR85289,B.Tech,Information Technology,Tier 3,5,9,2012,16,26,Single,3,DS,Enterprise,Engineering,16,,34.1
19986,Silas,Hindi,27,Female,JR88879,Dual M.Tech,Information Technology,Tier 1,10,4,2017,13,20,Married,4,SSE,Startup,Product,18,LatestDegreeCGPA,69.48
11450,Fredrick,English,26,Male,JR79193,B.Tech,Information Technology,Tier 2,8,3,2018,23,31,Married,1,DS,Startup,Customer Success,15,DegreeBranch,95.08
16210,Timothy,English,31,Female,JR85289,B.Tech,Electrical,Tier 2,7,8,2013,8,13,Single,3,SDE,Startup,Engineering,5,Gender,79.81
2827,Clayton,English,37,Male,JR87525,M.Tech,Artificial Intelligence,Tier 1,7,11,2010,20,25,Single,3,SSE,Enterprise,Design,20,,47.09
13832,Harley,Hindi,30,Male,JR85289,M.Tech,Electrical and Electronics,Tier 3,8,4,2017,14,23,Married,4,EM,Enterprise,Customer Success,8,CurrentCompanyType,64.93
4680,Max,English,30,Female,JR87525,B.Tech,Electronics,Tier 1,10,7,2014,27,37,Married,5,SDE,Startup,Engineering,11,Gender,75.95
2937,Monroe,English,25,Male,JR85289,Dual M.Tech,Computer Science,Tier 2,6,2,2019,16,25,Single,3,SDE,Enterprise,Design,20,CurrentCompanyType,64.64
7196,Pearl,Hindi,24,Female,JR85289,Dual M.Tech,Electronics,Tier 3,9,1,2020,10,19,Married,4,BA,Enterprise,Product,11,Gender,72.93
17746,Sylvester,Hindi,27,Other,JR87525,B.Tech,Information Technology,Tier 2,8,4,2017,27,36,Single,3,SDE,Enterprise,Design,6,,49.3
23710,Vernon,Hindi,35,Female,JR79193,MS,Electronics,Tier 2,5,9,2012,18,28,Married,3,DA,MidSized,Design,19,Gender,81.68
21650,Curtis,Hindi,38,Male,JR85289,MS,Information Technology,Tier 3,6,12,2009,26,31,Married,3,DS,Enterprise,Engineering,13,HighestDegree,73.34
16263,Irvin,English,27,Male,JR85289,M.Tech,Information Technology,Tier 1,8,1,2020,12,17,Married,5,SSE,Startup,Engineering,4,DegreeBranch,87.41
16785,Wilson,Hindi,35,Male,JR79193,MS,Computer Science,Tier 1,7,9,2012,17,23,Single,3,SDE,Enterprise,Design,15,,50.59
9720,Manuel,Hindi,37,Male,JR87525,PhD,Electrical,Tier 3,10,7,2014,12,22,Married,3,SDE,Enterprise,Engineering,16,CurrentCompanyType,60.01
22932,Steve,Hindi,36,Female,JR88879,MS,Electrical,Tier 3,7,10,2011,28,38,Single,5,BA,Startup,Design,17,Gender,87.61
3629,Dock,Hindi,28,Male,JR87525,B.Tech,Electronics,Tier 2,9,5,2016,28,37,Married,4,SSE,Enterprise,Design,20,CurrentCompanyType,88.27
13531,Grant,Hindi,28,Female,JR85289,BCA,Information Technology,Tier 2,7,5,2016,8,15,Married,5,SSE,Enterprise,Product,20,Gender,75.7
4553,Juan,English,35,Male,JR81165,MS,Information Technology,Tier 1,7,9,2012,19,27,Married,4,EM,Startup,Engineering,17,HighestDegree,84.82
24302,Mose,Hindi,35,Male,JR87525,M.Tech,Computer Science,Tier 3,7,9,2012,23,27,Married,4,EM,Startup,Design,18,DegreeBranch,91.75
10093,Rudolph,English,29,Female,JR87525,Dual MBA,Computer Science,Tier 2,7,6,2015,13,22,Single,3,SDE,Startup,Design,17,Gender,73.9
3411,Johnnie,English,25,Female,JR85289,BCA,Electrical,Tier 2,9,2,2019,27,31,Single,2,DS,Startup,Engineering,11,,68.53
10098,Bob,Hindi,34,Male,JR87525,B.Tech,Computer Science,Tier 2,7,11,2010,20,27,Married,5,EM,Startup,Design,16,YearsOfExperince,87.47
13571,Christopher,English,26,Male,JR89890,B.Tech,Electronics,Tier 2,9,3,2018,19,28,Married,3,EM,Enterprise,Finance,13,CurrentCompanyType,60.64
23838,Eli,English,26,Male,JR85289,B.Tech,Information Technology,Tier 1,8,3,2018,28,38,Married,4,DS,Enterprise,Design,18,DegreeBranch,94.67
14962,Newton,English,39,Female,JR89890,PhD,Information Technology,Tier 1,6,9,2012,21,26,Married,4,DS,Startup,Engineering,15,Gender,75.86
20374,Sherman,English,33,Male,JR85289,M.Tech,Electronics,Tier 1,6,7,2014,13,23,Married,5,SEM,Startup,Engineering,5,,68.74
20104,Barney,Hindi,27,Male,JR85289,Dual MBA,Electronics,Tier 1,7,4,2017,11,19,Married,5,BA,Enterprise,Engineering,20,CurrentCompanyType,66.85
13894,Alva,Hindi,28,Other,JR88879,Dual M.Tech,Computer Science,Tier 3,8,5,2016,28,38,Married,5,SDE,Enterprise,Customer Success,4,DegreeBranch,74.06
18423,Austin,English,33,Female,JR88879,B.Tech,Computer Science,Tier 1,7,10,2011,23,32,Married,4,SDE,Startup,Product,19,YearsOfExperince,92.6
5956,Bill,English,38,Male,JR85289,MS,Artificial Intelligence,Tier 2,6,12,2009,25,29,Single,3,SDE,Startup,Customer Success,10,YearsOfExperince,75.57
8069,Gordon,Hindi,29,Female,JR88879,M.Tech,Computer Science,Tier 3,8,3,2018,14,23,Married,4,SDE,MidSized,Design,7,Gender,81.94
16334,Jeff,English,34,Female,JR88873,B.Tech,Artificial Intelligence,Tier 1,8,11,2010,16,23,Married,2,BA,Startup,Engineering,4,YearsOfExperince,71.3
21164,Ora,English,32,Male,JR85289,B.Tech,Computer Science,Tier 1,8,9,2012,18,23,Married,3,SDE,Startup,Design,12,DegreeBranch,81.16
10817,Orville,English,37,Other,JR88873,M.Tech,Computer Science,Tier 2,6,11,2010,18,28,Married,1,SDE,Enterprise,Engineering,12,CurrentCompanyType,65
9660,Anton,English,35,Male,JR85289,BCA,Information Technology,Tier 1,7,12,2009,17,27,Married,3,SDE,MidSized,Engineering,16,YearsOfExperince,94.95
21506,Chris,English,28,Male,JR87525,B.Tech,Computer Science,Tier 1,9,5,2016,10,18,Single,4,DS,MidSized,Design,12,DegreeBranch,80.32
23628,Don,Hindi,36,Female,JR85289,M.Tech,Computer Science,Tier 2,6,10,2011,12,16,Married,5,BA,Startup,Product,7,YearsOfExperince,82.29
16727,Edd,English,41,Male,JR85289,PhD,Computer Science,Tier 1,6,11,2010,12,16,Single,4,BA,Enterprise,Design,20,,58.26
4453,Hubert,Hindi,35,Male,JR85289,Dual M.Tech,Computer Science,Tier 1,5,12,2009,21,26,Married,4,BA,Startup,Design,11,YearsOfExperince,95.48
20949,Wade,English,28,Female,JR81165,BCA,Computer Science,Tier 2,5,5,2016,26,33,Single,5,SSE,Startup,Customer Success,19,Gender,75.81
22054,Irving,English,35,Female,JR81165,B.Tech,Computer Science,Tier 2,6,12,2009,30,39,Married,2,EM,Enterprise,Customer Success,19,DegreeBranch,80.7
10750,Cyrus,English,33,Male,JR88879,Dual MBA,Artificial Intelligence,Tier 3,6,10,2011,19,23,Single,3,SDE,MidSized,Engineering,18,,68.94
7836,Nathaniel,English,25,Male,JR87525,BCA,Electrical,Tier 3,5,2,2019,16,20,Married,5,DS,Enterprise,Customer Success,5,,52.32
14936,Augustus,Hindi,35,Male,JR89890,MCA,Computer Science,Tier 1,5,9,2012,13,17,Single,3,SDE,Startup,Product,10,DegreeBranch,91.23
21659,Lon,English,32,Male,JR88654,BCA,Electrical,Tier 3,7,9,2012,11,20,Married,4,SDE,MidSized,Finance,10,EmpScore,80.7
6139,Donald,English,33,Male,JR88654,M.Tech,Computer Science,Tier 1,9,7,2014,22,31,Married,3,EM,MidSized,Engineering,12,DegreeBranch,70.2
19588,Millard,English,25,Male,JR85289,B.Tech,Electrical,Tier 1,7,2,2019,22,26,Single,3,SDE,MidSized,Customer Success,5,,72.34
18686,Columbus,English,32,Male,JR85289,B.Tech,Computer Science,Tier 3,6,9,2012,9,18,Married,4,DS,MidSized,Engineering,20,DegreeBranch,80.74
6368,Forrest,English,26,Male,JR88654,Dual M.Tech,Electronics,Tier 3,6,3,2018,9,14,Married,4,SSE,Enterprise,Engineering,8,,52.93
6863,Bruce,English,35,Female,JR85289,MS,Information Technology,Tier 2,6,9,2012,29,33,Married,5,DS,Enterprise,Design,10,Gender,91.39
9135,Joshua,Hindi,29,Other,JR85289,B.Tech,Electronics,Tier 1,7,6,2015,22,31,Single,3,EM,Enterprise,Design,10,CurrentCompanyType,62.54
3068,Roland,English,30,Female,JR85289,B.Tech,Artificial Intelligence,Tier 2,8,7,2014,15,23,Single,5,SDE,MidSized,Engineering,10,Gender,88.88
15130,Pete,English,31,Female,JR88879,BCA,Artificial Intelligence,Tier 1,7,8,2013,26,30,Married,3,SDE,Startup,Design,5,Gender,88.75
23021,Hiram,Native,28,Male,JR79193,M.Tech,Computer Science,Tier 1,7,2,2019,6,12,Married,4,EM,Startup,Design,17,DegreeBranch,89.63
18543,Asa,Native,31,Male,JR85289,MS,Computer Science,Tier 3,8,5,2016,12,17,Married,3,DS,MidSized,Design,10,HighestDegree,89.77
9437,Byron,Hindi,32,Female,JR87525,B.Tech,Information Technology,Tier 2,8,9,2012,15,21,Single,5,BA,MidSized,Design,5,Gender,72.05
15909,Abe,English,34,Male,JR85289,BCA,Computer Science,Tier 2,7,11,2010,12,17,Married,4,DS,Startup,Engineering,20,YearsOfExperince,75.72
18673,Conrad,English,28,Other,JR85289,B.Tech,Artificial Intelligence,Tier 1,8,5,2016,16,25,Married,1,SSE,Startup,Design,14,,45.63
15168,Edmond,English,24,Male,JR87525,B.Tech,Electronics,Tier 3,9,1,2020,6,12,Married,3,BA,MidSized,Design,15,MartialStatus,85.78
20693,Enoch,English,33,Male,JR88879,B.Tech,Information Technology,Tier 2,7,10,2011,26,35,Married,2,EM,MidSized,Engineering,15,DegreeBranch,81
8082,Jerome,English,30,Male,JR89890,B.Tech,Computer Science,Tier 1,4,7,2014,9,13,Married,3,SDE,Enterprise,Product,20,CurrentCompanyType,64.75
15282,Julian,Hindi,24,Male,JR85289,B.Tech,Computer Science,Tier 1,9,1,2020,8,14,Married,4,BA,Startup,Design,15,DegreeBranch,76.7
3580,Luke,English,32,Male,JR89890,M.Tech,Electronics,Tier 2,4,6,2015,30,40,Married,4,SSE,Startup,Product,6,EmpScore,90.4
10764,Vincent,English,26,Male,JR88873,B.Tech,Information Technology,Tier 1,7,3,2018,13,18,Married,5,SDE,Startup,Finance,12,DegreeBranch,89.25
16740,Andy,Hindi,30,Male,JR88879,B.Tech,Artificial Intelligence,Tier 1,9,7,2014,6,11,Married,3,DS,Startup,Engineering,13,LatestDegreeCGPA,67.51
12492,Clark,English,29,Female,JR79193,MS,Computer Science,Tier 2,6,3,2018,20,26,Married,3,DS,Startup,Engineering,17,Gender,87.1
22131,Glen,Native,26,Female,JR85289,Dual M.Tech,Artificial Intelligence,Tier 2,8,3,2018,21,31,Single,3,SSE,Startup,Customer Success,16,Gender,87.67
15650,Joel,Hindi,26,Female,JR85289,B.Tech,Computer Science,Tier 2,7,3,2018,9,15,Married,5,DS,Startup,Finance,16,Gender,76.04
14233,Wiley,English,26,Male,JR87525,B.Tech,Artificial Intelligence,Tier 3,7,3,2018,6,13,Married,5,BA,Startup,Engineering,20,EmpScore,73.74
16471,Ike,English,34,Male,JR81165,B.Tech,Computer Science,Tier 3,8,11,2010,6,15,Single,4,SDE,Startup,Customer Success,20,DegreeBranch,90.27
4535,Karl,English,31,Male,JR87525,MS,Information Technology,Tier 1,8,5,2016,10,15,Married,5,SDE,Enterprise,Finance,18,CurrentCompanyType,66.95
4887,Mathew,Hindi,30,Male,JR87525,B.Tech,Information Technology,Tier 1,6,7,2014,25,29,Married,3,SSE,Enterprise,Engineering,4,,44.55
18403,Nick,English,37,Male,JR85289,M.Tech,Information Technology,Tier 2,8,11,2010,27,35,Married,4,SDE,Enterprise,Engineering,5,DegreeBranch,95.09
16980,Earle,English,32,Male,JR87525,Dual M.Tech,Electronics,Tier 2,5,9,2012,8,18,Married,3,SSE,MidSized,Engineering,4,,70.42
18970,Emanuel,English,30,Male,JR89890,B.Tech,Computer Science,Tier 2,7,7,2014,12,18,Married,3,DS,Startup,Design,17,DegreeBranch,76.07
13698,Green,Hindi,25,Female,JR87525,Dual M.Tech,Computer Science,Tier 2,7,2,2019,23,32,Married,5,EM,Startup,Design,4,Gender,92.46
11857,Solomon,Native,31,Male,JR85289,Dual M.Tech,Electrical,Tier 3,8,8,2013,27,34,Married,5,BA,Startup,Design,4,EmpScore,87.44
10337,Emery,English,25,Male,JR85289,B.Tech,Artificial Intelligence,Tier 3,6,2,2019,16,23,Single,5,SDE,Startup,Engineering,8,,67.24
23497,Forest,English,25,Other,JR87525,B.Tech,Artificial Intelligence,Tier 1,4,2,2019,16,26,Married,4,BA,MidSized,Customer Success,4,,53.56
18333,Jackson,English,28,Male,JR85289,B.Tech,Information Technology,Tier 2,8,5,2016,26,30,Single,5,SDE,MidSized,Finance,14,DegreeBranch,93.98
18874,Bennie,English,31,Male,JR81165,B.Tech,Computer Science,Tier 1,5,8,2013,13,19,Married,2,EM,Startup,Design,8,DegreeBranch,78.55
16691,Boyd,English,31,Female,JR87525,B.Tech,Information Technology,Tier 2,5,8,2013,7,14,Single,5,DS,Startup,Design,15,Gender,89.22
22623,Laurence,English,28,Female,JR87525,B.Tech,Computer Science,Tier 1,6,5,2016,20,29,Married,1,BA,Enterprise,Finance,13,DegreeBranch,92.23
14881,Clifton,English,31,Male,JR85289,M.Tech,Information Technology,Tier 2,6,5,2016,14,20,Married,4,BA,Enterprise,Design,20,,48.83
21560,Scott,Native,29,Female,JR87525,B.Tech,Information Technology,Tier 1,7,6,2015,14,23,Married,3,DS,Startup,Design,7,Gender,85.94
20319,Arnold,English,36,Female,JR87525,MS,Artificial Intelligence,Tier 1,4,10,2011,16,26,Married,4,SDE,Startup,Engineering,4,,66.5
21093,Elias,English,32,Male,JR85289,M.Tech,Computer Science,Tier 2,5,6,2015,6,11,Married,4,SDE,Enterprise,Customer Success,18,CurrentCompanyType,68.59
22684,Van,English,30,Male,JR79193,MCA,Computer Science,Tier 2,7,4,2017,9,14,Married,5,EM,Startup,Engineering,8,DegreeBranch,78.2
21066,Chas,Hindi,28,Female,JR89890,MS,Computer Science,Tier 1,7,2,2019,23,32,Married,5,SSE,Startup,Customer Success,10,Gender,75.63
9145,Ferdinand,English,39,Male,JR81165,PhD,Electrical,Tier 2,7,9,2012,13,18,Married,2,SDE,Enterprise,Engineering,4,,46.44
8242,Jeremiah,Hindi,26,Male,JR85289,B.Tech,Computer Science,Tier 2,4,3,2018,12,18,Single,3,SDE,Startup,Engineering,12,DegreeBranch,72.14
14964,Neal,English,24,Male,JR87525,Dual M.Tech,Information Technology,Tier 1,5,1,2020,25,33,Single,3,EM,MidSized,Finance,17,DegreeBranch,79.32
8785,Ruben,English,32,Male,JR89890,B.Tech,Information Technology,Tier 2,9,9,2012,18,28,Married,3,BA,MidSized,Design,9,DegreeBranch,70.95
15890,Ezra,English,25,Male,JR81165,BCA,Information Technology,Tier 3,8,2,2019,25,32,Married,4,SDE,Enterprise,Customer Success,16,DegreeBranch,94.21
17135,Kenneth,English,34,Female,JR87525,BCA,Computer Science,Tier 2,7,11,2010,27,33,Married,3,DS,MidSized,Engineering,18,Gender,86.55
6976,Marcus,English,26,Female,JR85289,Dual M.Tech,Information Technology,Tier 3,5,3,2018,21,29,Single,3,SDE,Startup,Design,11,Gender,84.09
8558,Riley,Hindi,29,Male,JR88879,B.Tech,Artificial Intelligence,Tier 1,7,6,2015,25,31,Married,3,SSE,Startup,Engineering,12,MartialStatus,76.01
18748,Fletcher,English,26,Male,JR85289,Dual MBA,Computer Science,Tier 1,7,3,2018,27,37,Single,3,SSE,MidSized,Engineering,20,DegreeBranch,71.75
12356,Garfield,English,27,Male,JR88873,B.Tech,Electrical,Tier 1,7,4,2017,28,38,Married,3,SDE,MidSized,Engineering,16,MartialStatus,85.37
18334,Gustave,Hindi,32,Male,JR88654,M.Tech,Information Technology,Tier 2,7,6,2015,10,17,Married,5,EM,Enterprise,Customer Success,12,,46.74
20729,Ulysses,English,25,Female,JR85289,B.Tech,Computer Science,Tier 3,7,2,2019,15,21,Married,5,SDE,Enterprise,Engineering,13,CurrentCompanyType,69.1
18898,Emory,English,32,Female,JR81165,B.Tech,Computer Science,Tier 2,9,9,2012,21,30,Married,3,BA,MidSized,Customer Success,5,LatestDegreeCGPA,67.2
13037,Jimmie,English,28,Male,JR89890,Dual MBA,Information Technology,Tier 1,5,5,2016,10,14,Married,4,DS,MidSized,Engineering,20,DegreeBranch,74.64
14597,Lemuel,Hindi,27,Male,JR85289,M.Tech,Information Technology,Tier 1,7,1,2020,6,12,Married,4,SDE,Startup,Design,19,DegreeBranch,74.16
8122,Cleve,English,34,Female,JR85289,Dual M.Tech,Artificial Intelligence,Tier 1,7,11,2010,21,27,Married,4,SSE,Startup,Customer Success,6,YearsOfExperince,73.82
14849,Louie,English,30,Female,JR88873,BCA,Computer Science,Tier 2,7,7,2014,24,34,Married,5,BA,Startup,Customer Success,4,Gender,89.54
15740,Miles,Hindi,30,Male,JR88879,B.Tech,Computer Science,Tier 2,7,7,2014,18,23,Married,5,SDE,Startup,Design,10,DegreeBranch,84.65
5030,Omer,Hindi,25,Male,JR85289,BCA,Information Technology,Tier 2,6,2,2019,15,23,Married,4,DS,Enterprise,Customer Success,20,CurrentCompanyType,66.56
18019,Preston,Hindi,28,Male,JR87525,BCA,Information Technology,Tier 1,8,5,2016,30,36,Married,3,SSE,MidSized,Finance,9,DegreeBranch,93.09
18129,Burton,Hindi,34,Male,JR85289,B.Tech,Information Technology,Tier 2,6,11,2010,17,27,Single,4,DS,Startup,Customer Success,20,YearsOfExperince,71.24
2641,Dewitt,English,29,Male,JR85289,B.Tech,Computer Science,Tier 2,8,6,2015,7,17,Single,3,DS,Enterprise,Engineering,6,CurrentCompanyType,66.87
13481,Douglas,Hindi,34,Female,JR85289,B.Tech,Electronics,Tier 2,6,11,2010,25,29,Married,4,DS,Startup,Engineering,12,YearsOfExperince,80.1
13586,Elisha,English,33,Male,JR88879,B.Tech,Computer Science,Tier 3,7,10,2011,12,20,Married,4,SDE,Enterprise,Design,7,,50.97
6687,Isaiah,Native,34,Male,JR87525,B.Tech,Information Technology,Tier 2,5,11,2010,10,15,Married,5,SDE,Startup,Product,13,YearsOfExperince,70.13
2762,Ned,Hindi,25,Male,JR87525,B.Tech,Computer Science,Tier 1,7,2,2019,15,23,Single,5,DS,Enterprise,Engineering,19,DegreeBranch,75.35
